Post_ID,Platform,Content_Type,Content_Category,Post_Type,Region,Longitude,Latitude,Engagement,Views,Likes,Shares,Comments,Engagement_Rate,Impressions,Video_Views,Live_Stream_Views,Clicks,Click_Through_Rate,Main_Hashtag,Post_Published_At,Post_Date,Post_Hour,Engagement_Level
Post_653,TikTok,Sponsored,Educational,Video,Japan,138.2529,36.2048,60078,309502,37771,14587,16894,0.1941140489,350042,307371,0,6860,0.0196,#SuccessStory,2025-04-19 18:23:00,2025-04-19 00:00:00,18,Medium
Post_654,YouTube,Organic,Entertainment,Video,UK,-3.436,55.3781,115146,1581932,177825,85783,50774,0.07278856394,1918379,1581932,0,,,#TrendingNow,2024-06-21 15:54:00,2024-06-21 00:00:00,15,Low
Post_655,X.com,Organic,Educational,Text,Australia,133.7751,-25.2744,96716,428074,80094,23661,11028,0.2259331915,524304,0,0,,,#SuccessStory,2024-01-23 19:07:00,2024-01-23 00:00:00,19,High
Post_656,X.com,Organic,Entertainment,Video,Canada,-106.3468,56.1304,164345,2225830,313944,121066,51841,0.07383547418,2653004,2225830,0,,,#TrendingNow,2024-12-18 10:44:00,2024-12-18 00:00:00,10,Low
Post_657,YouTube,Organic,Educational,Video,UK,-3.436,55.3781,69929,341539,37072,17394,13093,0.2047488361,425216,340428,0,,,#CustomerStory,2024-03-11 11:17:00,2024-03-11 00:00:00,11,High
Post_658,TikTok,Sponsored,Educational,Video,Germany,10.4515,51.1657,38303,195045,36306,12358,9963,0.1963841045,248183,166653,0,3400,0.0137,#SuccessStory,2024-10-10 19:24:00,2024-10-10 00:00:00,19,Medium
Post_659,LinkedIn,Organic,Entertainment,Video,Germany,10.4515,51.1657,35457,578759,130808,45995,32167,6%,679632,508494,0,,,#FunContent,12:25:00 PM,4/25/2025,12,Low
Post_660,TikTok,Organic,Entertainment,Video,Canada,-106.3468,56.1304,6816,114465,14797,6234,5684,0.05955095865,137187,97588,0,1563,0.0114,#FunContent,2024-02-27 12:21:00,2024-02-27 00:00:00,12,Low
Post_661,TikTok,Organic,Event / Webinar,Live Stream,Japan,138.2529,36.2048,51138,374689,57781,27348,13590,0.1364816648,436754,0,163497,5852,0.0134,#EventRecap,2025-03-27 15:23:00,2025-03-27 00:00:00,15,Medium
Post_662,LinkedIn,Sponsored,Product Promotion,Video,Germany,10.4515,51.1657,41217,487599,104525,17699,13582,8%,629143,428401,0,,,#FeatureHighlight,11:12:00 AM,1/13/2024,11,Medium
Post_663,TikTok,Sponsored,Educational,Video,Brazil,-51.9253,-14.235,46120,276195,51620,15047,12646,0.166986448,316509,261172,0,5159,0.0163,#SuccessStory,2025-01-18 11:59:00,2025-01-18 00:00:00,11,Medium
Post_664,X.com,Organic,Educational,Text,USA,-95.7129,37.0902,29644,124489,22768,6051,5784,0.2381266285,140454,0,0,,,#SuccessStory,2024-11-27 13:33:00,2024-11-27 00:00:00,13,High
Post_665,Instagram,Organic,Educational,Video,USA,-95.7129,37.0902,155625,1031355,146242,42219,28169,0.1508942744,1304810,1031355,0,,,#CustomerStory,2024-01-18 17:49:00,2024-01-18 00:00:00,17,Medium
Post_666,X.com,Organic,Event / Webinar,Text,UK,-3.436,55.3781,40060,279085,39869,21309,16409,0.1435414335,338879,0,0,,,#EventRecap,2024-03-20 09:16:00,2024-03-20 00:00:00,9,Medium
Post_667,X.com,Organic,Educational,Text,UK,-3.436,55.3781,91814,371795,57668,12771,15716,0.2469500388,471816,0,0,,,#SuccessStory,2024-06-11 16:02:00,2024-06-11 00:00:00,16,High
Post_668,TikTok,Sponsored,Entertainment,Video,Japan,138.2529,36.2048,108295,1615102,354335,62595,75765,0.06705184048,1847839,1615102,0,41391,0.0224,#TrendingNow,2024-12-20 11:06:00,2024-12-20 00:00:00,11,Low
Post_669,YouTube,Organic,Entertainment,Video,UK,-3.436,55.3781,170623,2306455,317023,99552,46189,0.07397631371,2938732,2306455,0,,,#TrendingNow,2024-07-01 14:50:00,2024-07-01 00:00:00,14,Low
Post_670,Instagram,Organic,Educational,Image,Australia,133.7751,-25.2744,53383,219219,47984,13452,10963,0.2435172731,247807,0,0,,,#SuccessStory,2024-07-15 16:32:00,2024-07-15 00:00:00,16,High
Post_671,YouTube,Organic,Educational,Video,Germany,10.4515,51.1657,101208,434729,49588,23608,24705,0.2328074716,481684,434729,0,,,#CustomerStory,2024-12-19 09:42:00,2024-12-19 00:00:00,9,High
Post_672,YouTube,Organic,Entertainment,Video,Canada,-106.3468,56.1304,154090,1561536,224422,63050,46105,0.09867889846,2001400,1561536,0,,,#TrendingNow,2024-11-15 12:39:00,2024-11-15 00:00:00,12,Low
Post_673,X.com,Organic,Event / Webinar,Image,India,78.9629,20.5937,3345,26176,5603,987,1033,0.1278232363,31044,0,0,,,#EventRecap,2024-12-24 10:33:00,2024-12-24 00:00:00,10,Medium
Post_674,X.com,Organic,Product Promotion,Video,Canada,-106.3468,56.1304,39347,409474,102341,28037,14706,0.09609188721,518193,409474,0,,,#ProductDemo,2024-04-28 16:29:00,2024-04-28 00:00:00,16,Low
Post_675,X.com,Organic,Educational,Image,Brazil,-51.9253,-14.235,39137,190063,33562,11547,10724,0.2059198038,228450,0,0,,,#SuccessStory,2024-12-13 13:58:00,2024-12-13 00:00:00,13,High
Post_676,YouTube,Organic,Product Promotion,Live Stream,Canada,-106.3468,56.1304,12474,138999,24351,4519,2974,0.08974350847,168221,0,1157267,,,#ProductDemo,2024-12-20 17:33:00,2024-12-20 00:00:00,17,Low
Post_677,TikTok,Organic,Product Promotion,Video,Australia,133.7751,-25.2744,214980,1784414,185125,93595,52638,0.120476602,1980561,1784414,0,27133,0.0137,#ProductDemo,2025-02-27 15:45:00,2025-02-27 00:00:00,15,Medium
Post_678,LinkedIn,Organic,Product Promotion,Video,Japan,138.2529,36.2048,59027,557465,116337,19834,24713,11%,644546,489785,0,,,#FeatureHighlight,12:17:00 PM,2/11/2025,12,Medium
Post_679,LinkedIn,Organic,Entertainment,Video,Brazil,-51.9253,-14.235,25981,416761,91777,20673,20850,6%,468896,366163,0,,,#FunContent,4:45:00 PM,12/17/2024,16,Medium
Post_680,Instagram,Organic,Product Promotion,Video,Brazil,-51.9253,-14.235,123059,1152447,248831,48226,54275,0.1067811613,1398098,1152447,0,,,#ProductDemo,2024-01-10 10:20:00,2024-01-10 00:00:00,10,Medium
Post_681,TikTok,Organic,Educational,Video,Canada,-106.3468,56.1304,41353,232443,25551,7195,12336,0.1779083643,280081,199699,0,4733,0.0169,#SuccessStory,2025-03-21 15:26:00,2025-03-21 00:00:00,15,Medium
Post_682,X.com,Organic,Entertainment,Video,Japan,138.2529,36.2048,201594,2501491,541039,104365,84558,0.08058981508,2766701,2501491,0,,,#TrendingNow,2025-02-28 12:54:00,2025-02-28 00:00:00,12,Low
Post_683,Instagram,Organic,Educational,Image,UK,-3.436,55.3781,63024,259175,62197,11215,11522,0.2431736439,320262,0,0,,,#SuccessStory,2024-06-13 16:55:00,2024-06-13 00:00:00,16,High
Post_684,TikTok,Organic,Entertainment,Video,Australia,133.7751,-25.2744,48311,550448,81263,39855,31863,0.08776752398,702906,535457,0,9700,0.0138,#FunContent,2025-03-31 19:31:00,2025-03-31 00:00:00,19,Low
Post_685,Instagram,Sponsored,Educational,Image,Australia,133.7751,-25.2744,32137,161075,22911,12590,3287,0.1995215447,200250,0,0,,,#SuccessStory,2024-06-16 10:34:00,2024-06-16 00:00:00,10,Medium
Post_686,YouTube,Sponsored,Product Promotion,Video,USA,-95.7129,37.0902,397844,2716475,559422,166070,161913,0.1464562511,3157565,2716475,0,,,#ProductDemo,2024-07-31 15:35:00,2024-07-31 00:00:00,15,Medium
Post_687,X.com,Organic,Entertainment,Video,Australia,133.7751,-25.2744,142692,1547014,257453,66602,52189,0.09223724591,1959934,1547014,0,,,#TrendingNow,2024-07-15 12:17:00,2024-07-15 00:00:00,12,Low
Post_688,Instagram,Organic,Event / Webinar,Live Stream,India,78.9629,20.5937,27130,227045,54564,8919,7923,0.1194937357,291917,0,124723,,,#EventRecap,2024-09-08 17:50:00,2024-09-08 00:00:00,17,Medium
Post_689,YouTube,Organic,Educational,Video,Australia,133.7751,-25.2744,29953,140459,34442,7351,5626,0.2132521444,161433,139683,0,,,#CustomerStory,2024-04-26 13:03:00,2024-04-26 00:00:00,13,High
Post_690,Instagram,Organic,Product Promotion,Live Stream,Australia,133.7751,-25.2744,29052,279839,47752,17656,14005,0.1038192337,350015,0,331156,,,#FeatureHighlight,2024-08-24 18:18:00,2024-08-24 00:00:00,18,Medium
Post_691,Instagram,Organic,Educational,Image,Canada,-106.3468,56.1304,66602,310216,49746,23027,17317,0.2146969679,397645,0,0,,,#SuccessStory,2024-08-09 13:09:00,2024-08-09 00:00:00,13,High
Post_692,X.com,Organic,Educational,Image,Brazil,-51.9253,-14.235,105886,424736,62470,27417,13109,0.2493003387,483401,0,0,,,#SuccessStory,2024-07-29 17:07:00,2024-07-29 00:00:00,17,High
Post_693,Instagram,Sponsored,Entertainment,Video,USA,-95.7129,37.0902,89405,1603266,263727,114709,39754,0.05576488392,1999248,1603266,0,,,#TrendingNow,2024-02-21 11:41:00,2024-02-21 00:00:00,11,Low
Post_694,Instagram,Sponsored,Entertainment,Video,Canada,-106.3468,56.1304,94731,1207581,217024,53613,47956,0.07844713907,1400779,1207581,0,,,#TrendingNow,2025-01-02 16:54:00,2025-01-02 00:00:00,16,Medium
Post_695,Instagram,Organic,Event / Webinar,Live Stream,Germany,10.4515,51.1657,18135,113168,14107,4054,4738,0.1602550831,144909,0,237583,,,#EventRecap,2024-03-26 14:24:00,2024-03-26 00:00:00,14,Medium
Post_696,TikTok,Organic,Event / Webinar,Live Stream,Australia,133.7751,-25.2744,60844,448727,94210,28239,25695,0.1355937346,567278,0,191651,12026,0.0212,#EventRecap,2024-07-06 11:31:00,2024-07-06 00:00:00,11,Medium
Post_697,TikTok,Organic,Educational,Video,Germany,10.4515,51.1657,48897,323249,51696,14979,6604,0.1512688937,409010,303489,0,4335,0.0106,#SuccessStory,2024-08-19 16:00:00,2024-08-19 00:00:00,16,Medium
Post_698,Instagram,Sponsored,Product Promotion,Video,UK,-3.436,55.3781,243071,2216542,487965,78072,95475,0.109662315,2643883,2216542,0,,,#ProductDemo,2024-08-14 16:50:00,2024-08-14 00:00:00,16,Medium
Post_699,X.com,Organic,Product Promotion,Video,USA,-95.7129,37.0902,321399,3137295,328997,197448,129544,0.1024448903,3515819,3137295,0,,,#ProductDemo,2024-04-01 15:45:00,2024-04-01 00:00:00,15,Medium
Post_700,YouTube,Sponsored,Educational,Video,Japan,138.2529,36.2048,596253,2451588,308602,143169,78093,0.2432112751,3156819,2451588,0,,,#CustomerStory,2024-01-30 15:58:00,2024-01-30 00:00:00,15,High
Post_701,X.com,Organic,Educational,Image,Germany,10.4515,51.1657,9080,59219,6369,1932,2823,0.1533442723,70564,0,0,,,#SuccessStory,2024-08-03 11:17:00,2024-08-03 00:00:00,11,Medium
Post_702,X.com,Organic,Entertainment,Image,Japan,138.2529,36.2048,25502,327922,43934,19904,9875,0.07776879516,398597,0,0,,,#FunContent,2024-05-09 11:57:00,2024-05-09 00:00:00,11,Low
Post_703,X.com,Organic,Product Promotion,Image,Brazil,-51.9253,-14.235,100930,716538,159862,38598,24385,0.1408584722,840149,0,0,,,#FeatureHighlight,2025-04-03 11:40:00,2025-04-03 00:00:00,11,Medium
Post_704,X.com,Organic,Educational,Video,USA,-95.7129,37.0902,295196,1646656,363675,76419,46703,0.1792704601,1839212,1646656,0,,,#CustomerStory,2024-05-23 12:04:00,2024-05-23 00:00:00,12,Medium
Post_705,Instagram,Organic,Product Promotion,Video,Australia,133.7751,-25.2744,126016,860490,194588,35333,30323,0.1464475862,1085664,860490,0,,,#ProductDemo,2024-01-31 12:26:00,2024-01-31 00:00:00,12,Medium
Post_706,TikTok,Organic,Product Promotion,Live Stream,Germany,10.4515,51.1657,144,1000,223,49,38,0.1444333095,1160,0,283138,17,0.0155,#FeatureHighlight,2024-12-05 16:33:00,2024-12-05 00:00:00,16,Medium
Post_707,TikTok,Sponsored,Educational,Video,USA,-95.7129,37.0902,53058,283607,29750,15252,10297,0.18708462,321112,269511,0,6903,0.0215,#SuccessStory,2024-01-11 16:26:00,2024-01-11 00:00:00,16,Medium
Post_708,YouTube,Sponsored,Educational,Video,Canada,-106.3468,56.1304,193847,891434,176915,70028,37874,0.2174562569,1108008,811907,0,,,#CustomerStory,2024-08-26 17:46:00,2024-08-26 00:00:00,17,High
Post_709,YouTube,Sponsored,Educational,Video,Australia,133.7751,-25.2744,367072,1898899,223032,115148,109261,0.1933082742,2340118,1898899,0,,,#CustomerStory,2024-11-05 17:06:00,2024-11-05 00:00:00,17,Medium
Post_710,Instagram,Organic,Entertainment,Video,UK,-3.436,55.3781,132196,1470079,163943,70171,61782,0.08992472244,1735636,1470079,0,,,#TrendingNow,2024-05-29 18:43:00,2024-05-29 00:00:00,18,Low
Post_711,YouTube,Organic,Educational,Video,Japan,138.2529,36.2048,538239,2302475,441556,112068,69565,0.2337656735,2581477,2302475,0,,,#CustomerStory,2024-05-11 18:00:00,2024-05-11 00:00:00,18,High
Post_712,Instagram,Organic,Event / Webinar,Live Stream,Japan,138.2529,36.2048,52178,292761,44861,14830,13769,0.1782285047,360573,0,128043,,,#EventRecap,2025-04-10 15:30:00,2025-04-10 00:00:00,15,Medium
Post_713,TikTok,Organic,Entertainment,Video,UK,-3.436,55.3781,22076,259570,32062,18524,5626,0.08505040088,307288,238110,0,5223,0.017,#FunContent,2025-02-21 16:21:00,2025-02-21 00:00:00,16,Low
Post_714,YouTube,Organic,Product Promotion,Video,USA,-95.7129,37.0902,228793,1703239,213297,125982,72015,0.1343285535,1952382,1703239,0,,,#ProductDemo,2025-03-12 16:20:00,2025-03-12 00:00:00,16,Medium
Post_715,X.com,Organic,Product Promotion,Video,Australia,133.7751,-25.2744,463635,3316199,808216,136038,183874,0.1398091658,4267486,3316199,0,,,#ProductDemo,2025-03-31 13:45:00,2025-03-31 00:00:00,13,Medium
Post_716,Instagram,Organic,Educational,Image,USA,-95.7129,37.0902,89740,503680,119605,31112,22762,0.1781691821,594665,0,0,,,#SuccessStory,2024-11-23 11:19:00,2024-11-23 00:00:00,11,Medium
Post_717,X.com,Organic,Educational,Image,Canada,-106.3468,56.1304,44236,270232,54483,13896,13311,0.1636974824,341814,0,0,,,#SuccessStory,2024-05-08 12:59:00,2024-05-08 00:00:00,12,Medium
Post_718,TikTok,Organic,Product Promotion,Live Stream,India,78.9629,20.5937,41839,413185,50394,29603,17193,0.1012610164,524304,0,157825,5400,0.0103,#FeatureHighlight,2024-02-09 15:15:00,2024-02-09 00:00:00,15,Medium
Post_719,TikTok,Organic,Educational,Video,Brazil,-51.9253,-14.235,421714,2549175,350958,184077,100337,0.1654317967,3066196,2549175,0,70522,0.023,#CustomerStory,2025-03-12 11:39:00,2025-03-12 00:00:00,11,Medium
Post_720,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,55669,228660,33446,13411,7547,0.2434583633,253321,226795,0,3673,0.0145,#SuccessStory,2025-02-26 17:20:00,2025-02-26 00:00:00,17,High
Post_721,TikTok,Organic,Educational,Video,Germany,10.4515,51.1657,68694,400763,60864,25470,20926,0.1714088905,516724,352901,0,7337,0.0142,#SuccessStory,2024-08-16 11:25:00,2024-08-16 00:00:00,11,Medium
Post_722,TikTok,Organic,Educational,Video,UK,-3.436,55.3781,365897,1480885,236988,102425,45370,0.2470802898,1922287,1480885,0,24028,0.0125,#CustomerStory,2025-01-17 15:08:00,2025-01-17 00:00:00,15,High
Post_723,Instagram,Organic,Event / Webinar,Live Stream,USA,-95.7129,37.0902,26857,257343,51192,16573,6386,0.1043655554,331382,0,172473,,,#EventRecap,2024-02-24 13:49:00,2024-02-24 00:00:00,13,Medium
Post_724,TikTok,Sponsored,Entertainment,Video,UK,-3.436,55.3781,119620,1747716,338031,71890,56431,0.06844411533,2113498,1747716,0,23248,0.011,#TrendingNow,2024-04-02 15:29:00,2024-04-02 00:00:00,15,Low
Post_725,YouTube,Organic,Educational,Video,Canada,-106.3468,56.1304,27439,133821,16813,6812,6730,0.2050432863,171236,121384,0,,,#CustomerStory,2024-05-16 10:29:00,2024-05-16 00:00:00,10,High
Post_726,X.com,Organic,Educational,Image,Brazil,-51.9253,-14.235,43564,221686,24966,11007,5322,0.1965162506,244590,0,0,,,#SuccessStory,2025-04-12 10:13:00,2025-04-12 00:00:00,10,Medium
Post_727,X.com,Organic,Educational,Video,USA,-95.7129,37.0902,420377,2786530,346791,116172,58373,0.1508605692,3530504,2786530,0,,,#CustomerStory,2024-02-05 16:50:00,2024-02-05 00:00:00,16,Medium
Post_728,Instagram,Organic,Entertainment,Video,Japan,138.2529,36.2048,214222,3241555,798082,119201,94844,0.06608623538,4128709,3241555,0,,,#TrendingNow,2024-05-03 16:25:00,2024-05-03 00:00:00,16,Medium
Post_729,TikTok,Sponsored,Educational,Video,UK,-3.436,55.3781,449703,1895452,203938,60596,81424,0.2372541553,2233939,1895452,0,44678,0.02,#CustomerStory,2024-11-02 17:57:00,2024-11-02 00:00:00,17,High
Post_730,Instagram,Organic,Educational,Video,Australia,133.7751,-25.2744,624579,2554739,266453,151145,52249,0.2444787115,3212518,2554739,0,,,#CustomerStory,2024-10-27 12:15:00,2024-10-27 00:00:00,12,High
Post_731,X.com,Organic,Educational,Image,UK,-3.436,55.3781,58337,241076,45383,12025,14211,0.2419870818,291422,0,0,,,#SuccessStory,2024-01-24 14:46:00,2024-01-24 00:00:00,14,High
Post_732,YouTube,Organic,Educational,Video,UK,-3.436,55.3781,42514,246242,34790,16121,7598,0.172655111,315398,229336,0,,,#CustomerStory,2025-01-15 16:53:00,2025-01-15 00:00:00,16,Medium
Post_733,X.com,Organic,Entertainment,Text,Germany,10.4515,51.1657,63879,669354,72013,34341,35672,0.09543516802,844142,0,0,,,#FunContent,2024-02-09 11:19:00,2024-02-09 00:00:00,11,Low
Post_734,X.com,Organic,Product Promotion,Video,India,78.9629,20.5937,42027,404579,54071,16710,21318,0.1038805236,520320,404579,0,,,#ProductDemo,2024-04-10 15:06:00,2024-04-10 00:00:00,15,Medium
Post_735,YouTube,Sponsored,Educational,Video,India,78.9629,20.5937,52403,238933,35987,17569,5576,0.2193218422,272915,212626,0,,,#CustomerStory,2024-12-27 12:32:00,2024-12-27 00:00:00,12,High
Post_736,YouTube,Sponsored,Educational,Video,Canada,-106.3468,56.1304,61767,320671,68261,10442,12731,0.1926198647,381092,319080,0,,,#CustomerStory,2024-04-15 09:49:00,2024-04-15 00:00:00,9,Medium
Post_737,Instagram,Organic,Product Promotion,Video,UK,-3.436,55.3781,118459,1221092,219175,46484,52360,0.09701124328,1539902,1221092,0,,,#ProductDemo,2025-01-01 11:36:00,2025-01-01 00:00:00,11,Low
Post_738,Instagram,Sponsored,Product Promotion,Video,India,78.9629,20.5937,95202,776543,166198,29271,20166,0.1225977748,895847,776543,0,,,#ProductDemo,2024-09-13 09:38:00,2024-09-13 00:00:00,9,Medium
Post_739,TikTok,Organic,Product Promotion,Video,UK,-3.436,55.3781,138613,1134227,229062,37241,24257,0.1222092511,1336552,1134227,0,24726,0.0185,#ProductDemo,2025-02-21 16:24:00,2025-02-21 00:00:00,16,Medium
Post_740,X.com,Organic,Product Promotion,Video,UK,-3.436,55.3781,100162,686128,140364,27219,31328,0.1459817229,790395,686128,0,,,#ProductDemo,2024-06-01 11:46:00,2024-06-01 00:00:00,11,Medium
Post_741,Instagram,Sponsored,Product Promotion,Video,India,78.9629,20.5937,166279,1248337,201850,52463,58541,0.1332004828,1579412,1248337,0,,,#ProductDemo,2025-03-12 11:20:00,2025-03-12 00:00:00,11,Medium
Post_742,YouTube,Organic,Entertainment,Video,UK,-3.436,55.3781,134406,1435673,288518,102245,51511,0.09361935249,1624124,1435673,0,,,#TrendingNow,2024-03-23 13:01:00,2024-03-23 00:00:00,13,Low
Post_743,YouTube,Sponsored,Entertainment,Video,Canada,-106.3468,56.1304,22016,343960,69029,14973,7996,0.06400919843,446637,295388,0,,,#TrendingNow,2024-11-14 17:02:00,2024-11-14 00:00:00,17,Low
Post_744,X.com,Organic,Educational,Text,USA,-95.7129,37.0902,87638,383057,47280,30422,22635,0.2287866311,482178,0,0,,,#SuccessStory,2024-10-04 11:08:00,2024-10-04 00:00:00,11,High
Post_745,TikTok,Organic,Educational,Video,Japan,138.2529,36.2048,74805,355279,50952,18966,15907,0.2105534051,420024,340847,0,5838,0.0139,#SuccessStory,2024-07-22 09:10:00,2024-07-22 00:00:00,9,High
Post_746,X.com,Organic,Product Promotion,Text,UK,-3.436,55.3781,22426,272374,44702,12669,11594,0.0823363049,345946,0,0,,,#FeatureHighlight,2024-09-29 14:49:00,2024-09-29 00:00:00,14,Low
Post_747,Instagram,Organic,Educational,Image,USA,-95.7129,37.0902,63252,268517,60011,15522,13742,0.2355639318,296238,0,0,,,#SuccessStory,2025-01-13 11:46:00,2025-01-13 00:00:00,11,High
Post_748,YouTube,Organic,Event / Webinar,Live Stream,Brazil,-51.9253,-14.235,46672,292544,65166,9363,16264,0.1595413298,379836,0,941101,,,#WebinarReplay,2024-11-10 19:06:00,2024-11-10 00:00:00,19,Medium
Post_749,X.com,Organic,Educational,Text,Japan,138.2529,36.2048,147481,632689,87281,46362,15256,0.2331028608,711895,0,0,,,#SuccessStory,2025-03-20 12:52:00,2025-03-20 00:00:00,12,High
Post_750,X.com,Organic,Product Promotion,Text,India,78.9629,20.5937,36781,355150,87676,22620,19133,0.1035668601,413702,0,0,,,#FeatureHighlight,2024-06-20 15:43:00,2024-06-20 00:00:00,15,Medium
Post_751,X.com,Organic,Entertainment,Video,USA,-95.7129,37.0902,153494,2676217,509745,171616,115115,0.05735498851,3173491,2676217,0,,,#TrendingNow,2025-01-20 16:19:00,2025-01-20 00:00:00,16,Low
Post_753,X.com,Organic,Educational,Video,UK,-3.436,55.3781,410375,2463972,522514,100864,55187,0.1665503439,2774912,2463972,0,,,#CustomerStory,2025-03-25 11:39:00,2025-03-25 00:00:00,11,Medium
Post_754,YouTube,Organic,Educational,Video,Canada,-106.3468,56.1304,155563,1012797,193342,73399,22078,0.1535983327,1262785,1012797,0,,,#CustomerStory,2025-01-26 10:33:00,2025-01-26 00:00:00,10,Medium
Post_755,X.com,Organic,Educational,Text,UK,-3.436,55.3781,40391,221383,52983,10316,8548,0.1824494132,244127,0,0,,,#SuccessStory,2025-01-03 10:25:00,2025-01-03 00:00:00,10,Medium
Post_756,TikTok,Organic,Educational,Video,USA,-95.7129,37.0902,9153,38513,4322,1653,813,0.2376825606,47227,33973,0,519,0.011,#SuccessStory,2024-05-19 17:36:00,2024-05-19 00:00:00,17,High
Post_757,Instagram,Sponsored,Educational,Image,Japan,138.2529,36.2048,159997,788657,99526,35329,36714,0.2028730229,1019781,0,0,,,#SuccessStory,2024-04-17 15:17:00,2024-04-17 00:00:00,15,High
